"ID_INDIVIDU","POSTE","MOIS_NAISSANCE","NATIONALITE","CF_AGREE","POLE_ESPOIR","NB_PALMARES_AVANT_19","exp_avant_19","Anthropometrie","Detente_horizontale","Vitesse_lineaire","Vivacite","Jeux_reduits","Match","Conduite_de_balle","Gardiens_de_but","Jonglerie_en_mouvement","Vitesse_max_aerobie","NB_BUT_PAR_MIN_JOUE_PAR_SAISON_AVANT_19","NB_MIN_JOUE_PAR_MATCH_PAR_SAISON_AVANT_19","NB_CLUB_AVANT_19","TOP_50_AVANT_19","TOP_50_150_AVANT_19","top_restant_AVANT_19","France U16","France U17","U16_NB_BUT","U16_NB_MATCH_JOUE","U16_NB_MIN_JOUE","U16_TITULARISATION","U17_NB_BUT","U17_NB_MATCH_JOUE","U17_NB_MIN_JOUE","U17_TITULARISATION","Y"
1236,"Milieu",4,"France","CFM - CENTRE DE FORMATION ST. MALHERBE CAEN-CALV.B.NORM.","aucun",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00043,23.85,1,"0","1","0",1,0,NA,4,225,2,NA,NA,NA,NA,0
1239,"Attaquant",9,"France","CFM - CENTRE DE FORMATION AMIENS SP.C. PICARDIE","PEM - PEM CLAIREFONTAINE",0,1,14.64,14.23,15.09,14.23,15.09,15.09,13.81,13.08,13.08,11.63,0.00047,11.44,4,"1","0","1",1,0,NA,2,77,1,NA,NA,NA,NA,0
1250,"Milieu",11,"France","CFM - CENTRE DE FORMATION DIJON FOOTBALL CÔTE D'OR","aucun",0,0,13.43,13.43,13.43,13.43,13.43,13.43,NA,NA,NA,NA,4e-05,16.21,1,"0","0","0",0,0,NA,NA,NA,NA,NA,NA,NA,NA,1
1251,"Attaquant",4,"France","CFM - CENTRE DE FORMATION A.J. AUXERROISE","aucun",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"inconnu","inconnu","inconnu",0,0,NA,NA,NA,NA,NA,NA,NA,NA,0
1256,"Attaquant",6,"France","CFM - CENTRE DE FORMATION CHAMOIS NIORTAIS F.C.","aucun",0,0,18.48,14.79,14.79,14.79,18.48,18.48,11.09,11.09,11.09,NA,0.00093,15.66,1,"1","0","0",0,1,NA,NA,NA,NA,NA,1,35,NA,0
1261,"Attaquant",12,"France","CFM - CENTRE DE FORMATION LA BERRICHONNE DE CHATEAUROUX","aucun",0,0,15.52,14.79,14.79,14.79,15.52,15.52,13.32,13.32,13.32,NA,0.00037,14.69,2,"0","0","0",0,0,NA,NA,NA,NA,NA,NA,NA,NA,1
1262,"Milieu",2,"France","CFM - ACADEMY AS MONACO FC","PEM - PEM AIX EN PROVENCE",0,1,NA,14.19,14.2,14.19,14.25,14.25,14.2,14.19,14.19,14.15,3e-05,11.07,3,"0","1","1",1,0,NA,4,178,2,NA,NA,NA,NA,0
1272,"Milieu",3,"France","CFM - CENTRE DE FORMATION O. DE LYON ET DU RHONE","aucun",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"inconnu","inconnu","inconnu",0,0,NA,NA,NA,NA,NA,NA,NA,NA,0
1284,"Attaquant",2,"France","CFM - CENTRE DE FORMATION O.G.C. NICE COTE D'AZUR","PEM - PEM AIX EN PROVENCE",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00045,12.58,3,"0","1","1",1,0,NA,3,105,1,NA,NA,NA,NA,0
1294,"Milieu",10,"France","CFM - CENTRE DE FORMATION O. DE MARSEILLE - O.M.","aucun",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00036,11.54,3,"1","0","1",0,1,NA,NA,NA,NA,NA,14,636,6,0
1295,"Attaquant",8,"France","aucun","aucun",0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,87,1,"0","0","1",0,0,NA,NA,NA,NA,NA,NA,NA,NA,0
1299,"Attaquant",12,"France","CFM - ACADEMY AS MONACO FC","PEM - PEM CLAIREFONTAINE",3,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00127,17.35,3,"1","1","0",0,1,NA,NA,NA,NA,NA,2,109,1,1
1305,"Defenseur",3,"France","CFM - CENTRE DE FORMATION F.C. SOCHAUX MONTBELIARD","aucun",2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,87.13,1,"0","0","1",1,1,NA,13,1077,12,NA,10,827,9,1
1312,"Defenseur",3,"France","CFM - CENTRE DE FORMATION ST. RENNAIS F.C.","PEM - PEM CLAIREFONTAINE",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1,"1","0","0",0,0,NA,NA,NA,NA,NA,NA,NA,NA,0
1313,"Attaquant",1,"France","CFM - CENTRE DE FORMATION O. DE LYON ET DU RHONE","aucun",0,0,NA,NA,17.49,17.49,17.49,17.49,NA,NA,NA,17.49,0.00099,10.66,3,"1","0","0",1,0,NA,4,166,2,NA,NA,NA,NA,0
1316,"Defenseur",1,"France","CFM - ACADEMY AS MONACO FC","aucun",0,0,NA,14.01,14.01,14.01,NA,NA,NA,NA,NA,14.01,7e-05,14.03,2,"0","1","0",1,0,1,1,90,1,NA,NA,NA,NA,0
1321,"Defenseur",1,"France","CFM - ACADEMY AS MONACO FC","aucun",0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00019,45.43,1,"0","0","1",1,1,NA,7,558,6,NA,11,650,9,1
1338,"Attaquant",4,"France","aucun","aucun",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"inconnu","inconnu","inconnu",1,0,NA,1,38,NA,NA,NA,NA,NA,0
1345,"Attaquant",1,"France","CFM - CENTRE DE FORMATION ESPER. TROYES AUBE CHAMPAGNE","aucun",0,0,12.52,16.74,14.22,16.74,19.55,19.55,16.78,16.74,16.74,16.74,0.00047,9.72,3,"1","0","0",0,1,NA,NA,NA,NA,NA,2,88,NA,0
1366,"Defenseur",5,"France","CFM - CENTRE DE FORMATION R.C. STRASBOURG ALSACE","aucun",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3e-05,15.2,2,"1","0","1",0,0,NA,NA,NA,NA,NA,NA,NA,NA,0
1372,"Milieu",3,"France","CFM - CENTRE DE FORMATION ST. MALHERBE CAEN-CALV.B.NORM.","aucun",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00139,80,1,"1","0","0",1,1,1,12,703,8,NA,1,90,1,0
1373,"Milieu",4,"France","aucun","aucun",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"inconnu","inconnu","inconnu",1,1,NA,11,562,7,NA,5,238,3,0
1386,"Milieu",7,"France","CFM - CENTRE DE FORMATION TOULOUSE FOOTBALL CLUB","PEM - PEM CLAIREFONTAINE",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3e-05,12.56,2,"0","1","0",1,1,1,2,147,1,NA,3,173,2,0
1388,"Defenseur",5,"France","CFM - ACADEMY AS MONACO FC","PEM - PEM CLAIREFONTAINE",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"inconnu","inconnu","inconnu",0,0,NA,NA,NA,NA,NA,NA,NA,NA,1
1389,"Defenseur",2,"France","CFM - CENTRE DE FORMATION ST. RENNAIS F.C.","PEM - PEM CLAIREFONTAINE",0,0,5.44,5.44,NA,5.44,NA,NA,NA,5.44,5.44,5.44,4e-05,11.58,3,"1","0","1",1,0,NA,4,223,2,NA,NA,NA,NA,0
1391,"Milieu",3,"France","CFM - CENTRE DE FORMATION O. DE LYON ET DU RHONE","aucun",3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,"1","0","0",0,0,NA,NA,NA,NA,NA,NA,NA,NA,0
1397,"Milieu",5,"France","CFM - CENTRE DE FORMATION R.C. LENSOIS","aucun",0,0,NA,17.29,17.29,17.29,17.29,17.29,17.29,17.29,17.29,NA,0.00013,11.43,1,"0","1","0",1,0,NA,5,235,1,NA,NA,NA,NA,0
1403,"Defenseur",1,"France","CFM - LOSC LILLE ASSOCIATION","PEM - PEM SAINT-SEBASTIEN SUR LOIRE",1,0,18.36,15.87,14.63,15.87,15.03,15.03,14.63,14.63,14.63,18.36,0,17.22,1,"1","0","0",1,0,NA,3,127,2,NA,NA,NA,NA,0
1412,"Milieu",9,"France","aucun","aucun",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"inconnu","inconnu","inconnu",0,0,NA,NA,NA,NA,NA,NA,NA,NA,0
1419,"Milieu",1,"France","CFM - CENTRE DE FORMATION A.J. AUXERROISE","aucun",0,0,13.8,13.8,NA,13.8,13.8,13.8,NA,13.8,13.8,13.8,0.00015,9.34,3,"1","0","0",1,1,NA,7,384,3,NA,2,99,1,0
1425,"Attaquant",2,"France","CFM - CENTRE DE FORMATION LA BERRICHONNE DE CHATEAUROUX","aucun",2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00516,36.9,1,"0","0","0",1,1,2,4,218,2,NA,2,87,1,1
1427,"Milieu",11,"France","CFM - CENTRE DE FORMATION A.J. AUXERROISE","aucun",1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"inconnu","inconnu","inconnu",0,1,NA,NA,NA,NA,NA,2,87,1,1
1429,"Defenseur",4,"France","CFM - CENTRE DE FORMATION ST. RENNAIS F.C.","PEM - PEM PLOUFRAGAN",0,0,NA,11.25,11.25,11.25,NA,NA,11.25,11.25,11.25,NA,8e-05,15.78,2,"1","0","0",0,0,NA,NA,NA,NA,NA,NA,NA,NA,0
1430,"Attaquant",1,"Guadeloupe","CFM - CENTRE DE FORMATION EN AVANT GUINGAMP","aucun",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00078,18.24,3,"1","0","0",1,1,4,5,228,2,5,1,59,1,0
1441,"Defenseur",2,"France","CFM - CENTRE DE FORMATION A.S. ST ETIENNE","aucun",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2e-05,13.85,2,"0","0","1",1,0,NA,3,182,3,NA,NA,NA,NA,0
1449,"Defenseur",3,"France","CFM - CENTRE DE FORMATION ESPER. TROYES AUBE CHAMPAGNE","PEM - PEM REIMS",0,0,NA,11.88,17.13,11.88,17.13,17.13,17.13,11.88,11.88,11.88,5e-05,10.59,4,"1","0","0",1,0,NA,5,249,3,NA,NA,NA,NA,0
1453,"Defenseur",12,"France","CFM - CENTRE DE FORMATION R.C. LENSOIS","aucun",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,11.13,2,"0","1","1",0,1,NA,NA,NA,NA,NA,2,73,1,0
1464,"Attaquant",9,"France","aucun","aucun",0,1,NA,12.97,12.97,12.97,12.97,12.97,12.97,12.97,12.97,NA,0.00062,9.95,5,"1","0","1",0,0,NA,NA,NA,NA,NA,NA,NA,NA,0
1468,"Defenseur",4,"France","CFM - LOSC LILLE ASSOCIATION","PEM - PEM LIEVIN",1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,17.41,1,"1","0","0",1,0,NA,3,204,2,NA,NA,NA,NA,0
1482,"Milieu",1,"Tunisie","CFM - ACADEMY AS MONACO FC","PEM - PEM CLAIREFONTAINE",0,1,15.49,15.94,16.28,15.94,16.45,16.45,16.28,15.94,15.94,15.49,9e-05,8.26,7,"1","1","0",1,1,1,12,723,8,NA,3,190,2,0
1485,"Attaquant",1,"France","CFM - CENTRE DE FORMATION R.C. LENSOIS","aucun",0,0,13.68,13.09,12.64,13.09,13.09,13.09,12.64,13.09,13.09,13.68,0.00064,8.74,5,"0","1","1",0,1,NA,NA,NA,NA,NA,1,72,1,0
1488,"Milieu",10,"France","aucun","aucun",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"inconnu","inconnu","inconnu",1,0,NA,3,152,2,NA,NA,NA,NA,0
1489,"Milieu",12,"France","CFM - CENTRE DE FORMATION O. DE MARSEILLE - O.M.","aucun",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6e-04,24.87,2,"1","0","0",0,0,NA,NA,NA,NA,NA,NA,NA,NA,0
1496,"Attaquant",3,"Guinée","CFM - CENTRE DE FORMATION ST. LAVALLOIS F.C.","aucun",1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"inconnu","inconnu","inconnu",1,0,1,4,163,1,NA,NA,NA,NA,1
1504,"Attaquant",1,"France","aucun","aucun",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"inconnu","inconnu","inconnu",0,0,NA,NA,NA,NA,NA,NA,NA,NA,0
1506,"Attaquant",12,"France","CFM - CENTRE DE FORMATION F.C. NANTES","aucun",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00134,23.23,1,"0","1","0",0,0,NA,NA,NA,NA,NA,NA,NA,NA,0
1507,"Milieu",9,"France","CFM - CENTRE DE FORMATION AS NANCY LORRAINE","aucun",0,1,NA,9.74,7.18,9.74,7.18,7.18,7.18,7.18,7.18,20,0.00016,9.78,4,"1","1","1",1,1,NA,2,92,1,NA,6,442,4,1
1512,"Attaquant",8,"France","CFM - CENTRE DE FORMATION F.C. SOCHAUX MONTBELIARD","PEM - PEM DIJON",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00136,86.71,1,"0","0","1",0,1,NA,NA,NA,NA,NA,2,93,1,0
1520,"Defenseur",5,"France","aucun","aucun",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,"1","0","0",0,0,NA,NA,NA,NA,NA,NA,NA,NA,1
1542,"Defenseur",7,"France","CFM - CENTRE DE FORMATION ST. RENNAIS F.C.","PEM - PEM PLOUFRAGAN",1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8e-05,25.02,1,"1","0","0",1,1,NA,13,963,10,NA,4,169,2,0
1545,"Gardien de But",4,"France","aucun","aucun",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,14.52,2,"1","0","0",1,0,NA,1,90,1,NA,NA,NA,NA,0
1563,"Milieu",7,"France","aucun","aucun",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,37.5,3,"0","0","1",0,1,NA,NA,NA,NA,NA,1,11,NA,0
1572,"Milieu",1,"France","CFM - CENTRE DE FORMATION VALENCIENNES F.C.","aucun",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00208,87.27,1,"0","0","1",1,1,NA,7,320,3,NA,9,424,4,1
1586,"Milieu",6,"France","CFM - CENTRE DE FORMATION O. DE MARSEILLE - O.M.","aucun",4,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"inconnu","inconnu","inconnu",0,0,NA,NA,NA,NA,NA,NA,NA,NA,0
1587,"Defenseur",3,"France","CFM - CENTRE DE FORMATION ST DE REIMS","aucun",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00026,28,2,"0","0","1",0,0,NA,NA,NA,NA,NA,NA,NA,NA,0
1591,"Attaquant",5,"France","aucun","aucun",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"inconnu","inconnu","inconnu",0,0,NA,NA,NA,NA,NA,NA,NA,NA,0
1598,"Attaquant",5,"France","CFM - CENTRE DE FORMATION MONTPELLIER HERAULT SP.C.","aucun",1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00091,21.51,2,"0","0","0",1,1,NA,2,92,1,1,1,41,1,0
1606,"Attaquant",4,"France","CFM - CENTRE DE FORMATION F.C. NANTES","PEM - PEM PLOUFRAGAN",0,0,NA,11.38,11.38,11.38,12.59,12.59,11.38,11.38,11.38,NA,7e-04,13.43,2,"0","1","0",1,0,NA,2,81,1,NA,NA,NA,NA,0
1608,"Milieu",11,"France","CFM - CENTRE DE FORMATION MONTPELLIER HERAULT SP.C.","aucun",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,18.41,1,"0","0","0",1,0,NA,1,90,1,NA,NA,NA,NA,0
1623,"Milieu",1,"Thaïlande","CFM - CENTRE DE FORMATION AS NANCY LORRAINE","PEM - PEM NANCY",0,0,18.64,17.86,17.86,17.86,18.64,18.64,17.08,17.08,17.08,NA,0.00011,14.44,1,"0","0","0",1,1,1,4,254,3,NA,5,199,2,0
1627,"Defenseur",1,"France","CFM - CENTRE DE FORMATION ST. RENNAIS F.C.","aucun",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00131,47.75,1,"1","0","0",0,0,NA,NA,NA,NA,NA,NA,NA,NA,0
1632,"Milieu",6,"France","CFM - CENTRE DE FORMATION A.S. ST ETIENNE","aucun",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00107,40.44,1,"0","0","1",1,0,NA,3,110,1,NA,NA,NA,NA,1
1641,"Defenseur",9,"France","aucun","aucun",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"inconnu","inconnu","inconnu",0,0,NA,NA,NA,NA,NA,NA,NA,NA,0
1647,"Defenseur",3,"Algérie","CFM - LOSC LILLE ASSOCIATION","aucun",0,1,9.91,11.55,14.01,11.55,11.86,11.86,14.01,11.55,11.55,9.91,0,13.05,4,"1","0","0",1,1,NA,9,562,6,NA,3,193,2,0
1657,"Attaquant",12,"France","aucun","aucun",1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,13.18,3,"1","0","1",1,1,6,14,699,5,NA,2,120,1,0
1663,"Gardien de But",4,"France","CFM - CENTRE DE FORMATION O. DE MARSEILLE - O.M.","PEM - PEM AIX EN PROVENCE",0,0,9,9,6.09,9,12.38,12.38,NA,15.29,11.9,11.9,0,8.66,2,"1","1","0",1,0,NA,1,90,1,NA,NA,NA,NA,0
1672,"Milieu",9,"France","CFM - CENTRE DE FORMATION F.C. DES GIRONDINS DE BORDEAUX","PEM - PEM REIMS",0,0,NA,12.25,12.25,12.25,14.53,14.53,11.69,12.16,12.25,12.25,0.00071,16.14,3,"0","0","1",1,0,2,8,328,5,NA,NA,NA,NA,0
1675,"Milieu",7,"France","CFM - CENTRE DE FORMATION A.C. AJACCIEN","PEM - PEM AJACCIO",0,0,20,20,20,20,NA,NA,NA,NA,NA,NA,0,42.17,2,"1","0","0",0,0,NA,NA,NA,NA,NA,NA,NA,NA,1
1690,"Milieu",1,"France","CFM - LOSC LILLE ASSOCIATION","aucun",2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,"1","0","0",0,0,NA,NA,NA,NA,NA,NA,NA,NA,0
1703,"Attaquant",2,"France","CFM - CENTRE DE FORMATION F.C. DES GIRONDINS DE BORDEAUX","PEM - PEM CASTELMAUROU",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3e-04,10.75,3,"0","1","1",1,0,NA,1,44,NA,NA,NA,NA,NA,0
1719,"Attaquant",2,"France","CFM - CENTRE DE FORMATION ANGERS S.C.O.","aucun",0,0,13.8,13.91,15.73,13.91,14.71,14.71,15.73,13.91,13.91,13.8,3e-04,10.51,3,"0","0","1",1,0,NA,2,57,1,NA,NA,NA,NA,0
1723,"Defenseur",5,"France","aucun","aucun",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"inconnu","inconnu","inconnu",0,0,NA,NA,NA,NA,NA,NA,NA,NA,1
1729,"Defenseur",6,"France","CFM - CENTRE DE FORMATION R.C. LENSOIS","PEM - PEM LIEVIN",1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3e-04,38.43,1,"0","1","0",1,1,NA,7,347,4,NA,1,90,1,0
1731,"Milieu",1,"France","CFM - CENTRE DE FORMATION ST. MALHERBE CAEN-CALV.B.NORM.","aucun",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00029,26.55,1,"0","1","0",0,0,NA,NA,NA,NA,NA,NA,NA,NA,0
1746,"Gardien de But",5,"France","aucun","aucun",0,0,NA,12.68,13.12,12.68,13.88,13.88,13.12,12.84,12.84,10.91,0,9.85,3,"0","0","1",1,1,NA,3,270,3,NA,1,44,NA,0
1752,"Gardien de But",3,"France","CFM - ACADEMY AS MONACO FC","aucun",0,1,13.02,13.02,10.34,13.02,13.68,13.68,NA,15.01,14.8,14.8,0,9.46,3,"1","1","1",0,1,NA,NA,NA,NA,NA,1,46,1,1
1758,"Attaquant",4,"France","CFM - CENTRE DE FORMATION R.C. LENSOIS","aucun",0,1,19.73,19.73,19.73,19.73,19.73,19.73,NA,NA,NA,NA,0.00018,11.02,2,"0","1","1",0,1,NA,NA,NA,NA,4,10,486,5,0
1776,"Defenseur",5,"France","CFM - LOSC LILLE ASSOCIATION","PEM - PEM CLAIREFONTAINE",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00015,17.66,3,"1","1","0",1,0,NA,2,88,1,NA,NA,NA,NA,0
1779,"Defenseur",1,"France","CFM - CENTRE DE FORMATION EN AVANT GUINGAMP","aucun",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00016,34.59,1,"0","0","0",0,0,NA,NA,NA,NA,NA,NA,NA,NA,1
1782,"Attaquant",7,"France","CFM - CENTRE DE FORMATION O. DE LYON ET DU RHONE","aucun",0,0,16.84,14.6,14.24,14.6,15.24,15.24,14.24,14.6,14.6,15.57,0.00039,9.75,3,"1","0","0",1,0,NA,2,113,2,NA,NA,NA,NA,0
1786,"Gardien de But",2,"France","CFM - CENTRE DE FORMATION F.C. NANTES","PEM - PEM CLAIREFONTAINE",0,0,NA,18.43,18.43,18.43,16.96,16.96,18.43,18.43,18.43,NA,0,9.17,3,"0","1","1",1,1,NA,1,90,1,NA,2,180,2,0
1794,"Milieu",8,"France","CFM - CENTRE DE FORMATION O. DE LYON ET DU RHONE","aucun",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,59.33,1,"1","0","0",0,0,NA,NA,NA,NA,NA,NA,NA,NA,1
1796,"Milieu",1,"France","CFM - CENTRE DE FORMATION O.G.C. NICE COTE D'AZUR","aucun",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00028,9.66,3,"0","1","0",0,1,NA,NA,NA,NA,NA,2,62,1,0
1799,"Attaquant",2,"France","CFM - CENTRE DE FORMATION A.S. ST ETIENNE","aucun",1,0,4.54,13.38,15.59,13.38,15.59,15.59,15.59,13.38,13.38,4.54,0.00015,11.39,2,"0","0","1",0,1,NA,NA,NA,NA,1,5,242,3,0
1805,"Gardien de But",7,"France","CFM - CENTRE DE FORMATION A.S. ST ETIENNE","aucun",0,0,17.64,17.64,17.64,17.64,17.64,17.64,NA,17.64,NA,NA,0,9.35,1,"0","0","1",0,0,NA,NA,NA,NA,NA,NA,NA,NA,0
1808,"Milieu",1,"France","aucun","aucun",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,18.08,2,"1","0","0",1,1,NA,5,204,2,NA,1,90,1,0
1816,"Defenseur",3,"France","CFM - LOSC LILLE ASSOCIATION","PEM - PEM LIEVIN",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"inconnu","inconnu","inconnu",0,0,NA,NA,NA,NA,NA,NA,NA,NA,1
1823,"Defenseur",9,"France","CFM - CENTRE DE FORMATION EN AVANT GUINGAMP","aucun",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"inconnu","inconnu","inconnu",0,0,NA,NA,NA,NA,NA,NA,NA,NA,0
1829,"Defenseur",11,"France","CFM - CENTRE DE FORMATION F.C. DES GIRONDINS DE BORDEAUX","aucun",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00032,28.74,2,"0","0","1",0,0,NA,NA,NA,NA,NA,NA,NA,NA,0
1830,"Milieu",9,"France","CFM - CENTRE DE FORMATION A.S. ST ETIENNE","aucun",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"inconnu","inconnu","inconnu",0,0,NA,NA,NA,NA,NA,NA,NA,NA,0
1845,"Milieu",6,"France","CFM - CENTRE DE FORMATION EN AVANT GUINGAMP","aucun",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,39,1,"0","0","0",0,1,NA,NA,NA,NA,NA,2,79,1,0
1846,"Attaquant",11,"France","CFM - CENTRE DE FORMATION TOULOUSE FOOTBALL CLUB","PEM - PEM CASTELMAUROU",0,1,17,16.59,16.97,16.59,17.15,17.15,16.97,16.59,16.59,17.36,0.00058,10.15,7,"0","1","1",0,1,NA,NA,NA,NA,NA,3,147,2,0
1849,"Attaquant",5,"France","aucun","aucun",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"inconnu","inconnu","inconnu",0,0,NA,NA,NA,NA,NA,NA,NA,NA,1
1850,"Defenseur",3,"France","CFM - CENTRE DE FORMATION AS NANCY LORRAINE","aucun",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3e-05,16.35,1,"0","0","0",0,1,NA,NA,NA,NA,NA,4,219,2,0
1856,"Defenseur",5,"France","CFM - CENTRE DE FORMATION MONTPELLIER HERAULT SP.C.","aucun",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2e-05,11.84,1,"0","0","0",0,0,NA,NA,NA,NA,NA,NA,NA,NA,0
1857,"Milieu",1,"Maroc","CFM - CENTRE DE FORMATION F.C. DES GIRONDINS DE BORDEAUX","PEM - PEM CLAIREFONTAINE",2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00053,16.7,2,"0","0","1",1,1,2,6,321,3,NA,1,90,1,0
1861,"Defenseur",3,"Martinique","aucun","aucun",0,0,18.36,18.36,18.36,18.36,18.36,18.36,NA,NA,NA,NA,4e-05,20.1,2,"1","0","1",1,0,NA,1,90,1,NA,NA,NA,NA,0
1876,"Gardien de But",10,"France","aucun","aucun",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"inconnu","inconnu","inconnu",0,0,NA,NA,NA,NA,NA,NA,NA,NA,1
1898,"Milieu",9,"Congo","aucun","aucun",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"inconnu","inconnu","inconnu",0,0,NA,NA,NA,NA,NA,NA,NA,NA,0
1902,"Defenseur",5,"France","CFM - CENTRE DE FORMATION AMIENS SP.C. PICARDIE","aucun",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5e-05,14.14,3,"0","0","1",0,1,NA,NA,NA,NA,NA,3,176,3,0
1904,"Milieu",5,"France","CFM - CENTRE DE FORMATION A.J. AUXERROISE","aucun",1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00044,20.56,1,"0","0","0",1,0,NA,4,201,3,NA,NA,NA,NA,0
1911,"Attaquant",7,"France","CFM - CENTRE DE FORMATION O. DE LYON ET DU RHONE","aucun",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"inconnu","inconnu","inconnu",0,0,NA,NA,NA,NA,NA,NA,NA,NA,0
1913,"Defenseur",3,"Cameroun","CFM - CENTRE DE FORMATION R.C. LENSOIS","PEM - PEM LIEVIN",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7e-05,17.2,1,"0","1","0",1,0,NA,7,464,5,NA,NA,NA,NA,0
1926,"Milieu",2,"France","CFM - CENTRE DE FORMATION ANGERS S.C.O.","aucun",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00032,15.72,1,"0","0","1",1,0,NA,2,83,1,NA,NA,NA,NA,0
